1,26.26
2,26.21
3,27.85
4,25.47
5,29.66
6,28.8
7,25.25
8,23.21
9,24.21
10,22.57
11,31.45
12,35.07
13,33.44
14,33.69
15,32.82
16,31.7
17,39.42
18,42.45
19,37.76
20,33.79
21,31.78
22,31.24
23,28.3
24,25.26
25,18.55
26,19.02
27,-3.64
28,19.11
29,19.99
30,22.92
31,26.12
32,28.61
33,30.9
34,32.15
35,42.51
36,47.76
37,65.73
38,62.04
39,65.21
40,57.33
41,87.65
42,139.89
43,118.71
44,66.52
45,46.24
46,42.51
47,41.29
48,35.86
49,34.31
50,15.54
51,5.36
52,30.83
53,20.96
54,14.51
55,29.93
56,37.32
57,42.16
58,53.1
59,102.45
60,130.08
61,173.74
62,181.02
63,165.5
64,142.84
65,161.2
66,193.59
67,177.36
68,155.98
69,130.45
70,100.55
71,131.02
72,96.56
73,123
74,113.23
75,111.3
76,104.84
77,137.79
78,136.6
79,180.53
80,244.79
81,201.35
82,126.61
83,90.78
84,87.57
85,79.88
86,80.13
87,89.05
88,118.98
89,217.57
90,216.62
91,212.6
92,187.03
93,163.27
94,155.72
95,112.31
96,130.97
97,142.23
98,126.88
99,122.81
100,110.87
101,125.88
102,123.29
103,143.65
104,127.74
105,146.98
106,144.62
107,72.42
108,72.87
109,80.33
110,79.67
111,63.46
112,62.36
113,68.5
114,78.92
115,69.8
116,57.59
117,56.36
118,59.08
119,86.63
120,94.1
121,59.12
122,37.34
123,38.62
124,38.05
125,41.75
126,54.69
127,56.96
128,85.61
129,53.75
130,41.01
131,77.94
132,83.47
133,88.14
134,77.87
135,78.68
136,95.06
137,122.79
138,200.3
139,166.05
140,114.03
141,94.66
142,85.93
143,77.84
144,76.56
145,78.58
146,85.08
147,83.95
148,86.87
149,71.46
150,70.82
151,73.03
152,92.88
153,151.93
154,180.42
155,224.54
156,257.84
157,246.05
158,210.5
159,174.25
160,161.69
161,165.11
162,272.37
163,196.35
164,151.33
165,139.33
166,131.42
167,125.08
168,127.33
169,138.69
170,114.82
171,116.81
172,114.37
173,116.75
174,136.86
175,137.06
176,150.55
177,171.98
178,210.05
179,228.6
180,240.99
181,215.33
182,134.83
183,136.9
184,171.73
185,238.12
186,256.23
187,234.44
188,227.74
189,178.49
190,146.64
191,127.2
192,113.62
193,121.52
194,113.71
195,128.48
196,121.88
197,130.98
198,127.52
199,121.51
200,112.64
201,128.72
202,141.78
203,142.53
204,160.14
205,130.58
206,127.48
207,117.92
208,120.22
209,121.46
210,125.77
211,107.89
212,108.86
213,102.05
214,86.7
215,79.6
216,56.64
217,-0.72
218,45.66
219,49.32
220,42.67
221,58.99
222,31.05
223,80.82
224,99.82
225,95.54
226,81.15
227,130.73
228,129.33
229,117.7
230,121.12
231,111.17
232,128.78
233,159.17
234,189.15
235,172.69
236,148.72
237,143.5
238,176.26
239,152.27
240,139.34
241,138.14
242,131.1
243,121.76
244,124.23
245,126.04
246,134.32
247,135.75
248,181.31
249,159.9
250,173.62
251,148.38
252,147.4
253,152.93
254,162.96
255,209.06
256,229.53
257,203.33
258,181.29
259,231.55
260,165.45
261,161.96
262,155.29
263,145.51
264,147.23
265,157.56
266,195.04
267,185.23
268,167.88
269,181.12
270,166.68
271,218.56
272,221.25
273,205.32
274,179.16
275,162.39
276,136.12
277,131.83
278,130.92
279,155.29
280,173.1
281,226.54
282,303.37
283,301.59
284,225.61
285,209.59
286,209.52
287,197.87
288,174.91
289,124.77
290,156.44
291,155.19
292,160.03
293,149.24
294,141.21
295,185.53
296,242.93
297,212.95
298,164.39
299,131.44
300,127.71
301,117.58
302,112.86
303,111.82
304,113.89
305,122.58
306,134.49
307,131.36
308,114.21
309,108.7
310,101.69
311,94.42
312,67.25
313,111.4
314,97.29
315,102.59
316,98.9
317,93.58
318,43.29
319,70.96
320,113.79
321,121.52
322,102.4
323,145.85
324,133.5
325,142.27
326,127.03
327,113.08
328,114.29
329,126.34
330,148.11
331,129.27
332,123.4
333,119.81
334,117.39
335,116.65
336,104.93
337,117.13
338,108.62
339,93.61
340,94.89
341,108.89
342,117.2
343,138.16
344,202.4
345,189.17
346,132.99
347,146.11
348,140.5
349,134.86
350,145.14
351,169.5
352,182.16
353,209.21
354,255.25
355,213.84
356,213.32
357,198.1
358,196.23
359,166.19
360,201.86
361,172.93
362,205.95
363,93.61
364,229.82
365,212.57
366,242.32
367,266.45
368,277.71
369,269.84
370,238.3
371,175.42
372,139.06
373,121.47
374,134.95
375,170.72
376,221.71
377,267.11
378,296.26
379,265.32
380,213.08
381,178.28
382,152.53
383,145.7
384,144.27
385,125.32
386,170.09
387,163.02
388,164.68
389,174.44
390,170.83
391,154.26
392,160.08
393,221.62
394,212.53
395,274.22
396,179.15
397,141.43
398,155.34
399,170.73
400,211.91
401,210.7
402,279.94
403,219.92
404,143.12
405,128.08
406,126.64
407,128.43
408,127.57
409,124.92
410,119.92
411,132.94
412,123.12
413,117.83
414,136.45
415,166.96
416,232.63
417,173.25
418,139.03
419,128.87
420,120.4
421,131.66
422,162.44
423,130.31
424,162.93
425,197.65
426,221.1
427,201.69
428,184.65
429,173.51
430,140.37
431,146.66
432,149.56
433,141.07
434,144.27
435,144.79
436,153.81
437,148.41
438,187.13
439,251.42
440,266.59
441,246.14
442,192.59
443,144.64
444,132.91
445,122.62
446,117.24
447,122.74
448,127.58
449,214.78
450,195.54
451,158.35
452,123.38
453,124.9
454,103.12
455,92.52
456,85.47
457,91.51
458,78.27
459,76.98
460,77.63
461,69.76
462,61.99
463,76.19
464,95.52
465,146.35
466,140.38
467,242.18
468,208.15
469,144.04
470,140.19
471,136.58
472,147.68
473,220.56
474,312.03
475,256.63
476,211.59
477,199.92
478,152.01
479,135.08
480,139.93
481,167.76
482,160.56
483,152.48
484,141.07
485,146.13
486,157.79
487,181.83
488,229.53
489,218.25
490,188.82
491,185.98
492,159.49
493,139.96
494,136.56
495,139.89
496,143.34
497,169.06
498,250.4
499,210.97
500,203.81
501,231.85
502,172.51
503,144.77
504,199.5
505,198.41
506,179.8
507,195.81
508,226.45
509,209.4
510,214.29
511,224.42
512,226.64
513,204.09
514,151.32
515,178.89
516,140.57
517,142.45
518,137.99
519,142.12
520,165.03
521,251.83
522,289.91
523,187.09
524,176.14
525,162.32
526,147.53
527,180.52
528,195.33
529,154.94
530,165.54
531,143.49
532,150.45
533,161.5
534,147.7
535,161.25
536,141.33
537,144.69
538,168.52
539,147.3
540,137.55
541,135.06
542,136.35
543,136.9
544,155.53
545,171.65
546,202.99
547,171.72
548,165.13
549,158.51
550,140.94
551,136.49
552,135.52
553,142.71
554,135.73
555,135.77
556,135.87
557,124.41
558,174.61
559,275.3
560,266.16
561,163.82
562,162.31
563,141.74
564,136.22
565,116.03
566,109.76
567,127.85
568,145.86
569,147.6
570,157.6
571,157.4
572,140.88
573,146.01
574,126.26
575,128.97
576,132.44
577,132.59
578,131.98
579,143.75
580,148.02
581,141.44
582,136.91
583,163.2
584,199.33
585,228.26
586,208.41
587,203.79
588,159.51
589,135.84
590,136.78
591,136.84
592,141.22
593,153.32
594,187.69
595,168.79
596,156.14
597,149.01
598,143.85
599,119.44
600,124.51
601,128
602,137.38
603,141.03
604,156.85
605,127.42
606,120.25
607,159.85
608,214.02
609,144.45
610,101.07
611,126.84
612,121.09
613,120.84
614,112.75
615,127.34
616,140.43
617,154.23
618,214.12
619,181.9
620,182.23
621,163.9
622,148.97
623,140.88
624,136.46
625,136.44
626,146.79
627,162.6
628,162.72
629,165.15
630,209.96
631,232.62
632,303.28
633,201.56
634,160.41
635,147.6
636,150.78
637,148.13
638,143.3
639,140.04
640,156.13
641,192.74
642,259.7
643,244.27
644,238.7
645,220.08
646,163.84
647,154.29
648,145.53
649,172.64
650,172.05
651,168.28
652,196.61
653,203.67
654,213.35
655,266.96
656,304.55
657,321.53
658,315.99
659,340.08
660,230.95
661,219.09
662,225.87
663,194.38
664,191.44
665,224.22
666,292.13
667,241.13
668,221.41
669,189.13
670,154.1
671,138.74
672,173.57
673,145.78
674,151.99
675,152.31
676,150.24
677,152.61
678,145.95
679,129.38
680,115.17
681,117.86
682,190.95
683,284.76
684,286.19
685,303.24
686,260.15
687,190.72
688,181.93
689,195.54
690,250.51
691,276.6
692,205.19
693,187.77
694,176.72
695,164.51
696,192.67
697,172.31
698,176.95
699,176.75
700,193.09
701,197.55
702,199.94
703,177.63
704,157.83
705,167.71
706,152.83
707,170.36
708,164.71
709,153.89
710,152.06
711,167.22
712,188.83
713,203.64
714,252.45
715,261.88
716,235.82
717,174.03
718,166.5
719,160.33
720,148.26
721,174.75
722,162.71
723,159.18
724,153.73
725,222.62
726,213.24
727,285.94
728,353.09
729,286.65
730,216.04
731,232.92
732,185.94
733,163.25
734,161.41
735,161.05
736,167.16
737,239.44
738,293.63
739,309.15
740,297.63
741,265.6
742,253.17
743,191.4
744,190.27
745,206.16
746,217.93
747,222.78
748,255.4
749,221.52
750,291.35
751,308.03
752,328.98
753,231.07
754,168.8
755,163.69
756,190.33
757,236.71
758,188.94
759,215.16
760,267.53
761,323.76
762,337.49
763,351.36
764,292.18
765,182.83
766,201.52
767,171.79
768,164.37
769,182.14
770,194.7
771,197.66
772,198.6
773,182.23
774,182.74
775,186.27
776,212.77
777,201.43
778,170.98
779,148.98
780,116.27
781,118.39
782,114.8
783,107.7
784,117.42
785,127.43
786,149.74
787,150.47
788,147.65
789,125.01
790,114.25
791,112.14
792,94.44
793,87.89
794,82.69
795,72.04
796,63.88
797,72.45
798,83.25
799,118.33
800,193.96
801,183.29
802,128.03
803,141.19
804,125.32
805,139.56
806,158.78
807,155
808,167.53
809,144.96
810,207.33
811,197.89
812,159.75
813,119.37
814,108.21
815,91.1
816,87.6
817,88.39
818,80.48
819,64.89
820,69.14
821,76.78
822,67.41
823,69.01
824,86.94
825,87.12
826,89.35
827,186.57
828,215
829,232.8
830,217.67
831,217.85
832,186.72
833,214.4
834,209.31
835,224.43
836,193.88
837,178.31
838,195.44
839,158.59
840,144.05
841,132.72
842,134.1
843,133.38
844,120.53
845,123.16
846,135.57
847,143.18
848,140.32
849,169.33
850,212.84
851,212.71
852,179.1
853,142.4
854,127.36
855,126.18
856,128.72
857,141.96
858,175.36
859,167.98
860,191.87
861,147.62
862,145.11
863,143.59
864,161.28
865,174.64
866,131.66
867,130.62
868,131.22
869,130.67
870,130.59
871,192.71
872,208.66
873,214.09
874,195.78
875,151.8
876,137.8
877,135.17
878,122.91
879,127.49
880,128.79
881,166.45
882,211.95
883,231.28
884,227.34
885,203.33
886,144.97
887,122.12
888,121.01
889,141.92
890,163.97
891,147.25
892,185.83
893,195.74
894,224.69
895,273.57
896,306.27
897,312.03
898,321.77
899,314.38
900,169.24
901,151.09
902,146.4
903,139.67
904,142.21
905,183.69
906,293.23
907,322.05
908,157.74
909,139.25
910,160.12
911,118.32
912,118.85
913,114.88
914,116.88
915,113.44
916,103.57
917,112.02
918,139.87
919,147.94
920,178.1
921,182.27
922,118.16
923,98.08
924,88.73
925,86.43
926,83.3
927,139.67
928,142.21
929,183.69
930,117.11
931,117.64
932,112.18
933,115.4
934,133.14
935,118.04
936,116.46
937,120.89
938,103.28
939,90.49
940,89.52
941,100.62
942,100.5
943,117.64
944,102.67
945,85.21
946,68.51
947,28.24
948,24.39
949,8.46
950,56.06
951,58.63
952,62.08
953,64.19
954,102.55
955,112.29
956,87.1
957,82.77
958,82.9
959,64.53
960,61.05
961,67.5
962,69.87
963,76.11
964,79.43
965,79.95
966,80.43
967,86.32
968,93.9
969,78.52
970,66.68
971,47.27
972,44.06
973,50.9
974,51.52
975,50.04
976,58.71
977,58
978,74.66
979,65.58
980,51.54
981,43.11
982,40.17
983,38.35
984,40.43
985,41.24
986,39.8
987,40.11
988,44.6
989,45.96
990,39.64
991,60.04
992,79.39
993,37.35
994,-3.56
995,-8.74
996,22.14
997,6.19
998,-17.31
999,17.26
1000,31.64
